chembl.id,chembl.name,efo.id,efo.term,set1,set2,overlap,universe,odds.ratio,p.value,existing.indication,p.adjusted
CHEMBL1201342,METHIXENE,EFO_0002508,Parkinson's disease,204,3371,35,64102,3.75930593496533,6.8279320533346e-10,TRUE,5.18913045900957e-09
CHEMBL483254,PANOBINOSTAT,EFO_0005952,non-Hodgkins lymphoma,2060,126,21,64102,6.0748075131686,6.82977318397063e-10,TRUE,5.18999814763482e-09
CHEMBL1503,OMEPRAZOLE,EFO_0001359,type I diabetes mellitus,84,5458,27,64102,5.10963813300747,7.25413994961325e-10,TRUE,5.49783939292259e-09
CHEMBL1566,ACARBOSE,EFO_0000195,metabolic syndrome,156,3177,29,64102,4.4099159254906,7.56545600218251e-10,TRUE,5.72442808852812e-09
CHEMBL103,PROGESTERONE,EFO_0000764,HIV infection,276,1866,30,64102,4.11734810297786,8.28863991791515e-10,TRUE,6.24488298414959e-09
CHEMBL1513,IRBESARTAN,EFO_0000319,cardiovascular disease,956,994,43,64102,3.08001261450422,8.91486997178146e-10,TRUE,6.69833866196884e-09
CHEMBL1168,RAMIPRIL,EFO_0000537,hypertension,54,6014,22,64102,6.66046723038069,9.32053921695062e-10,TRUE,6.98616780397799e-09
CHEMBL650,METHYLPREDNISOLONE,EFO_0003885,multiple sclerosis,221,4889,45,64102,3.11606659515341,1.2456574804356e-09,TRUE,9.21208026068603e-09
CHEMBL1479,DANAZOL,EFO_0003770,diabetic retinopathy,677,543,25,64102,4.65592296456837,1.33350253191023e-09,TRUE,9.83526044929916e-09
CHEMBL483254,PANOBINOSTAT,EFO_0000326,central nervous system cancer,2060,320,34,64102,3.62338962127442,1.48502489446739e-09,TRUE,1.09062027210959e-08
CHEMBL1286,LEVETIRACETAM,EFO_0002508,Parkinson's disease,220,3371,36,64102,3.55193068547204,1.49209514037421e-09,TRUE,1.09559588255955e-08
CHEMBL1422,SITAGLIPTIN,EFO_0000676,psoriasis,388,1693,34,64102,3.5922652905834,1.56065842334736e-09,TRUE,1.14333752892182e-08
CHEMBL809,SERTRALINE,EFO_0004262,panic disorder,1061,615,34,64102,3.55866272450197,1.58808806560507e-09,TRUE,1.1626289947536e-08
CHEMBL384467,DEXAMETHASONE,Orphanet_797,Sarcoidosis,734,1078,38,64102,3.27194492352794,1.69166742060581e-09,TRUE,1.23407570729506e-08
CHEMBL831,LOXAPINE,EFO_0000270,asthma,209,2121,27,64102,4.37853535402879,1.9168763303271e-09,TRUE,1.39247976595127e-08
CHEMBL384467,DEXAMETHASONE,EFO_0003843,pain,734,512,25,64102,4.55293930913371,2.06607225728351e-09,TRUE,1.496465513438e-08
CHEMBL160,CYCLOSPORINE,EFO_0000649,periodontitis,706,617,27,64102,4.23271110961541,2.1596247556681e-09,TRUE,1.56133042667918e-08
CHEMBL1508,ESCITALOPRAM,EFO_0000289,bipolar disorder,111,5835,32,64102,4.06195955329617,2.46363639990167e-09,TRUE,1.77248535054008e-08
CHEMBL1908360,EVEROLIMUS,Orphanet_3389,Tuberculosis,1590,623,43,64102,2.96789061257946,2.78181448642921e-09,TRUE,1.99059348086287e-08
CHEMBL1421,DASATINIB,EFO_0003060,non-small cell lung carcinoma,4246,225,41,64102,3.16195961854022,3.46028529128808e-09,TRUE,2.4566635097592e-08
CHEMBL181,DIAZOXIDE,EFO_0000537,hypertension,93,6014,29,64102,4.39305422052058,3.65111449865842e-09,TRUE,2.58645299640046e-08
CHEMBL1544,LIOTHYRONINE,EFO_0003885,multiple sclerosis,154,4889,35,64102,3.58053959497463,4.1929141025738e-09,TRUE,2.95699668296416e-08
CHEMBL554,LAPATINIB,EFO_0000616,neoplasm,1865,182,23,64102,4.87500701083752,4.22987456935972e-09,TRUE,2.98192896085254e-08
CHEMBL276711,SEMAXANIB,EFO_0000756,melanoma,399,451,17,64102,6.4870551760543,5.30621524514571e-09,TRUE,3.703769186963e-08
CHEMBL1404,RANOLAZINE,EFO_0001645,coronary heart disease,249,2120,29,64102,3.89354262756775,5.45467278788836e-09,TRUE,3.80417287805692e-08
CHEMBL654,MIRTAZAPINE,EFO_0003761,unipolar depression,175,4304,35,64102,3.49354198115694,5.47763236913838e-09,TRUE,3.81946729892796e-08
CHEMBL1040,CALCIFEDIOL,EFO_0000270,asthma,249,2121,29,64102,3.89162094666313,5.51153099895763e-09,TRUE,3.84202120974778e-08
CHEMBL1064,SIMVASTATIN,EFO_0000275,atrial fibrillation,1206,215,20,64102,5.42229498785893,6.1256394989963e-09,TRUE,4.25412334134788e-08
CHEMBL601719,CRIZOTINIB,EFO_0000519,glioblastoma multiforme,2617,283,35,64102,3.34700314385554,6.92921271400258e-09,TRUE,4.77908940833313e-08
CHEMBL191,LOSARTAN,EFO_0003144,heart failure,509,509,20,64102,5.27831545792301,7.41976092391171e-09,TRUE,5.09705016995805e-08
CHEMBL601719,CRIZOTINIB,EFO_0000616,neoplasm,2617,182,27,64102,4.12470748586807,7.51134242498689e-09,TRUE,5.15566704880355e-08
CHEMBL384467,DEXAMETHASONE,EFO_0002506,osteoarthritis,734,808,31,64102,3.55175468286163,7.93982944752515e-09,TRUE,5.43920831013298e-08
CHEMBL1112,ARIPIPRAZOLE,EFO_0004895,Tourette syndrome,132,626,12,64102,10.3168969667757,8.1626700619035e-09,TRUE,5.58516304235638e-08
CHEMBL2103882,TIVANTINIB,EFO_0000182,hepatocellular carcinoma,1591,599,41,64102,2.93672506312236,8.30259271647635e-09,TRUE,5.67410105476264e-08
CHEMBL1229517,VEMURAFENIB,EFO_0000326,central nervous system cancer,2910,320,40,64102,3.03184922891221,8.67928056230932e-09,TRUE,5.92008469644419e-08
CHEMBL1489,AZACITIDINE,HP_0001873,thrombocytopenia,2070,833,60,64102,2.36556578262446,1.03312992117638e-08,TRUE,7.00250327008522e-08
CHEMBL1373,MODAFINIL,EFO_0003761,unipolar depression,139,4304,30,64102,3.84327683023692,1.05196507424387e-08,TRUE,7.12496060006086e-08
CHEMBL744,RILUZOLE,EFO_0000253,amyotrophic lateral sclerosis,185,2437,26,64102,4.171388120328,1.05813664420787e-08,TRUE,7.16414504410997e-08
CHEMBL502835,NINTEDANIB,EFO_0000519,glioblastoma multiforme,2163,283,31,64102,3.55918348794674,1.14179243374015e-08,TRUE,7.70102777183126e-08
CHEMBL809,SERTRALINE,EFO_0001358,post-traumatic stress disorder,1061,279,21,64102,4.91336213748721,1.20309466483337e-08,TRUE,8.09350801713424e-08
CHEMBL1112,ARIPIPRAZOLE,EFO_0003761,unipolar depression,132,4304,29,64102,3.93185174696425,1.20314651218931e-08,TRUE,8.09350801713424e-08
CHEMBL1456,MYCOPHENOLATE MOFETIL,EFO_0000319,cardiovascular disease,712,994,34,64102,3.26101609581507,1.20754589492297e-08,TRUE,8.11795099952516e-08
CHEMBL223360,LINIFANIB,EFO_0000681,renal cell carcinoma,3168,82,19,64102,5.82899592228591,1.42449099384172e-08,TRUE,9.51777005204617e-08
CHEMBL2103875,TRAMETINIB,EFO_0000616,neoplasm,2703,182,27,64102,3.98667090264669,1.46845265240305e-08,TRUE,9.80532071192012e-08
CHEMBL799,CILOSTAZOL,HP_0100543,cognitive impairment,214,1411,21,64102,4.89150736499685,1.49359559394244e-08,TRUE,9.96603372435025e-08
CHEMBL503,LOVASTATIN,EFO_0000341,chronic obstructive pulmonary disease,856,420,23,64102,4.37089865445605,1.81925018218547e-08,TRUE,1.20222156709478e-07
CHEMBL2017974,BUPARLISIB,EFO_0004230,endometrial neoplasm,2439,203,27,64102,3.9107770007292,1.87311129261975e-08,TRUE,1.23682348699812e-07
CHEMBL160,CYCLOSPORINE,EFO_0004214,Abdominal Aortic Aneurysm,706,389,20,64102,4.97912263762228,1.90699349228005e-08,TRUE,1.25807656556402e-07
CHEMBL483254,PANOBINOSTAT,EFO_0000403,diffuse large B-cell lymphoma,2060,165,22,64102,4.67222083931071,1.96250203954894e-08,TRUE,1.2921781323387e-07
CHEMBL483254,PANOBINOSTAT,EFO_0001378,multiple myeloma,2060,596,47,64102,2.61515093537451,2.37334816607835e-08,TRUE,1.54921094883748e-07
CHEMBL1201139,MEGESTROL ACETATE,HP_0100543,cognitive impairment,350,1411,27,64102,3.76698878366376,2.55186253746864e-08,TRUE,1.65960525497686e-07
CHEMBL269732,TACROLIMUS,EFO_0000729,ulcerative colitis,210,1773,23,64102,4.36773477831204,2.57811009681755e-08,TRUE,1.67564736563323e-07
CHEMBL175247,ORLISTAT,Orphanet_411,Hyperlipoproteinemia type 1,298,305,12,64102,9.09448756720967,2.64763969816976e-08,TRUE,1.71918186736688e-07
CHEMBL708,ZIPRASIDONE,EFO_0005429,borderline personality disorder symptom,191,1205,18,64102,5.49769541309297,2.80181906771979e-08,TRUE,1.81281529113929e-07
CHEMBL294199,CAPSAICIN,EFO_0003843,pain,549,512,20,64102,4.84541581510066,2.85086820267425e-08,TRUE,1.84259798780108e-07
CHEMBL1131,ACITRETIN,EFO_0000676,psoriasis,437,1693,34,64102,3.15312579922549,3.05153203004843e-08,TRUE,1.96629849157471e-07
CHEMBL502835,NINTEDANIB,EFO_0000768,idiopathic pulmonary fibrosis,2163,396,37,64102,2.98515779188315,3.36406468435452e-08,TRUE,2.15868574803292e-07
CHEMBL939,GEFITINIB,EFO_0000326,central nervous system cancer,2112,320,32,64102,3.29590689348797,3.39620496095348e-08,TRUE,2.1783679585751e-07
CHEMBL160,CYCLOSPORINE,EFO_0004220,Chronic Hepatitis C infection,706,108,11,64102,10.3268695142412,3.51388530825839e-08,TRUE,2.24976582656871e-07
CHEMBL83,TAMOXIFEN,EFO_0001416,cervical adenocarcinoma,858,435,23,64102,4.20030854845947,3.60367682925878e-08,TRUE,2.3034786727121e-07
CHEMBL135,ESTRADIOL,EFO_0000764,HIV infection,603,1866,44,64102,2.66426897956205,3.73441876295771e-08,TRUE,2.3815103498219e-07
CHEMBL939,GEFITINIB,EFO_0000616,neoplasm,2112,182,23,64102,4.28133118532112,4.12309712569835e-08,TRUE,2.61924854218343e-07
CHEMBL1542,AZATHIOPRINE,EFO_0002690,systemic lupus erythematosus,565,1452,36,64102,2.98540953853189,4.15362378942574e-08,TRUE,2.63796348249176e-07
CHEMBL1496,ROSUVASTATIN,EFO_0003144,heart failure,568,509,20,64102,4.70504899225036,4.50670930740848e-08,TRUE,2.85365956272929e-07
CHEMBL1200692,OLMESARTAN MEDOXOMIL,EFO_0000537,hypertension,109,6014,30,64102,3.68110835003611,4.88129927608565e-08,TRUE,3.08138505131379e-07
CHEMBL1771,CLOPIDOGREL,EFO_0003144,heart failure,571,509,20,64102,4.67922017816364,4.90818498512766e-08,TRUE,3.09624982420639e-07
CHEMBL1451,TRIAMCINOLONE,EFO_0002506,osteoarthritis,396,808,21,64102,4.47695739230604,4.9207692210098e-08,TRUE,3.10392451585372e-07
CHEMBL1496,ROSUVASTATIN,EFO_0000649,periodontitis,568,617,22,64102,4.26199027041525,5.31384195883394e-08,TRUE,3.33598682364867e-07
CHEMBL1064,SIMVASTATIN,EFO_0003144,heart failure,1206,509,30,64102,3.32401666527086,5.72043028086696e-08,TRUE,3.57852410210532e-07
CHEMBL469,KETOROLAC,EFO_0000400,diabetes mellitus,527,974,27,64102,3.57075018284813,6.25478918023896e-08,TRUE,3.89670582755127e-07
CHEMBL2216870,IDELALISIB,EFO_0000095,chronic lymphocytic leukemia,1030,345,22,64102,4.23955510264956,6.2891829914787e-08,TRUE,3.91648895504093e-07
CHEMBL1201236,CARBIDOPA,EFO_0002508,Parkinson's disease,94,3371,20,64102,4.89131730843199,7.77523512133204e-08,TRUE,4.79648146283876e-07
CHEMBL135,ESTRADIOL,EFO_0003882,osteoporosis,603,916,28,64102,3.43329103524862,7.77533528960144e-08,TRUE,4.79648146283876e-07
CHEMBL1976040,AZD-1775,EFO_0000702,small cell lung carcinoma,2693,116,20,64102,4.77843069347615,8.00460757577418e-08,TRUE,4.92685720935902e-07
CHEMBL384467,DEXAMETHASONE,EFO_0000756,melanoma,734,451,21,64102,4.3107598364137,8.82863042641711e-08,TRUE,5.40312182096727e-07
CHEMBL856,PRIMIDONE,EFO_0000712,stroke,102,1475,14,64102,6.80938351846895,9.91164431409546e-08,TRUE,6.02962425256152e-07
CHEMBL1079175,MK-2206,EFO_0000326,central nervous system cancer,2937,320,38,64102,2.82988788575336,9.97801755578955e-08,TRUE,6.06801174174204e-07
CHEMBL1766,DESOXIMETASONE,EFO_0000676,psoriasis,255,1693,24,64102,3.87059308157989,1.00467840179799e-07,TRUE,6.10882995783514e-07
CHEMBL255863,NILOTINIB,EFO_0000616,neoplasm,2045,182,22,64102,4.20685520540526,1.02643702385487e-07,TRUE,6.23653151192586e-07
CHEMBL294199,CAPSAICIN,EFO_0000676,psoriasis,549,1693,38,64102,2.7811653632562,1.04467826407141e-07,TRUE,6.34424671294043e-07
CHEMBL571,KETOPROFEN,EFO_0002506,osteoarthritis,452,808,22,64102,4.09210687102594,1.06221499281094e-07,TRUE,6.4481072923377e-07
CHEMBL1289926,AXITINIB,EFO_0000756,melanoma,492,451,17,64102,5.210035970289,1.10186223601974e-07,TRUE,6.67186350255772e-07
CHEMBL255863,NILOTINIB,EFO_0005952,non-Hodgkins lymphoma,2045,126,18,64102,5.09405951533137,1.1566639596141e-07,TRUE,6.9877268682866e-07
CHEMBL1444,LETROZOLE,EFO_0001073,obesity,45,7209,19,64102,5.77950834224975,1.20112549500289e-07,TRUE,7.24865951176718e-07
CHEMBL109,VALPROIC ACID,EFO_0000764,HIV infection,306,1866,28,64102,3.39505853864861,1.23375502673847e-07,TRUE,7.43469155100928e-07
CHEMBL384467,DEXAMETHASONE,EFO_0000341,chronic obstructive pulmonary disease,734,420,20,64102,4.4093537900808,1.24516286801476e-07,TRUE,7.49978170625284e-07
CHEMBL650,METHYLPREDNISOLONE,HP_0100543,cognitive impairment,221,1411,20,64102,4.46970921593128,1.24820512925328e-07,TRUE,7.5168853770686e-07
CHEMBL1789941,RUXOLITINIB,EFO_0000095,chronic lymphocytic leukemia,1263,345,24,64102,3.77262260339396,1.35249471318196e-07,TRUE,8.11792204090168e-07
CHEMBL1421,DASATINIB,EFO_0000702,small cell lung carcinoma,4246,116,25,64102,3.88926718828144,1.3618333709089e-07,TRUE,8.17265226755317e-07
CHEMBL1017,TELMISARTAN,EFO_0003095,non-alcoholic fatty liver disease,306,1226,22,64102,4.02697248483808,1.53250913318946e-07,TRUE,9.14808464550913e-07
CHEMBL1648,ISRADIPINE,EFO_0000289,bipolar disorder,197,5835,42,64102,2.71811371792394,1.58579207497325e-07,TRUE,9.45246211931803e-07
CHEMBL1908391,Masitinib,EFO_0001378,multiple myeloma,735,596,24,64102,3.70572386825115,1.64528845589775e-07,TRUE,9.79687288315619e-07
CHEMBL191,LOSARTAN,EFO_0000319,cardiovascular disease,509,994,26,64102,3.4824220511178,1.70745011931267e-07,TRUE,1.01417862886094e-06
CHEMBL1648,ISRADIPINE,EFO_0002508,Parkinson's disease,197,3371,30,64102,3.25631596237839,1.71435297082417e-07,TRUE,1.01811574389762e-06
CHEMBL1491,AMLODIPINE,EFO_0003144,heart failure,1133,509,28,64102,3.29176537281552,1.81313545137653e-07,TRUE,1.07385837791839e-06
CHEMBL1726,NISOLDIPINE,EFO_0000319,cardiovascular disease,319,994,20,64102,4.31315377390515,1.84840930949958e-07,TRUE,1.09344079090734e-06
CHEMBL2028663,DABRAFENIB,EFO_0000616,neoplasm,2117,182,22,64102,4.05760522604998,1.85102839246049e-07,TRUE,1.09490284465947e-06
CHEMBL98,VORINOSTAT,EFO_0000681,renal cell carcinoma,4984,82,22,64102,4.36406356323573,1.9384040500144e-07,TRUE,1.14394204335389e-06
CHEMBL932,DIPYRIDAMOLE,EFO_0000685,rheumatoid arthritis,145,3417,25,64102,3.71953586184613,2.05692873832009e-07,TRUE,1.21061545865357e-06
CHEMBL41,FLUOXETINE,EFO_0005429,borderline personality disorder symptom,425,1205,26,64102,3.45410371914762,2.07052947655736e-07,TRUE,1.21804058829823e-06
CHEMBL1064,SIMVASTATIN,EFO_0000095,chronic lymphocytic leukemia,1206,345,23,64102,3.77817890655682,2.32922127674069e-07,TRUE,1.36223096501058e-06
CHEMBL107,COLCHICINE,EFO_0002506,osteoarthritis,291,808,17,64102,4.94264908086415,2.36792397296877e-07,TRUE,1.38399337125195e-06
CHEMBL1614701,SELUMETINIB,EFO_0000519,glioblastoma multiforme,3317,283,37,64102,2.77598124779975,2.49358394253949e-07,TRUE,1.45343175285636e-06
CHEMBL122,ROFECOXIB,EFO_0002506,osteoarthritis,116,808,11,64102,8.30505990071371,2.8262783137205e-07,TRUE,1.63655077853788e-06
CHEMBL480,LANSOPRAZOLE,EFO_0000270,asthma,103,2121,16,64102,5.40711372690629,2.89247808793343e-07,TRUE,1.67344718942071e-06
CHEMBL79,LIDOCAINE,EFO_0001073,obesity,31,7209,15,64102,7.41151837959849,2.93470264056833e-07,TRUE,1.69681790122622e-06
CHEMBL964,DISULFIRAM,EFO_0000764,HIV infection,399,1866,32,64102,2.94131158296759,3.31819521304452e-07,TRUE,1.90829013240307e-06
CHEMBL844,BRIMONIDINE,EFO_0000516,glaucoma,172,674,12,64102,7.1685239710414,3.39957103687051e-07,TRUE,1.95342394913254e-06
CHEMBL85,RISPERIDONE,EFO_0003761,unipolar depression,120,4304,25,64102,3.67158548592565,3.49278828870281e-07,TRUE,2.00465894472266e-06
CHEMBL1082407,ENZALUTAMIDE,EFO_0000673,prostate adenocarcinoma,147,3249,24,64102,3.67412301921772,4.07472291821551e-07,TRUE,2.32213204935244e-06
CHEMBL1421,DASATINIB,EFO_0000574,lymphoma,4246,99,22,64102,4.04366367397396,4.29497066942007e-07,TRUE,2.44146084360592e-06
CHEMBL1421,DASATINIB,EFO_0000403,diffuse large B-cell lymphoma,4246,165,30,64102,3.1477462530348,4.30405076345234e-07,TRUE,2.44643498201441e-06
CHEMBL98,VORINOSTAT,EFO_0000574,lymphoma,4984,99,24,64102,3.80887468810004,4.31903276174554e-07,TRUE,2.45401091948949e-06
CHEMBL1976040,AZD-1775,EFO_0000519,glioblastoma multiforme,2693,283,32,64102,2.9300157631547,4.51342759151505e-07,TRUE,2.55956357988822e-06
CHEMBL14376,ILOPERIDONE,EFO_0000289,bipolar disorder,98,5835,26,64102,3.61750795862752,4.53471698858362e-07,TRUE,2.57104732684786e-06
CHEMBL456,ETHACRYNIC ACID,EFO_0000319,cardiovascular disease,539,994,26,64102,3.27719087714454,5.07192870337123e-07,TRUE,2.86163678097371e-06
CHEMBL1489,AZACITIDINE,EFO_0000616,neoplasm,2070,182,21,64102,3.93853693983407,5.29274722090591e-07,TRUE,2.97784750570417e-06
CHEMBL85,RISPERIDONE,EFO_0000692,schizophrenia,120,5048,27,64102,3.40910640980993,5.48539940058659e-07,TRUE,3.07993388711053e-06
CHEMBL178,DAUNORUBICIN,EFO_0000616,neoplasm,1724,182,19,64102,4.25320808574032,5.64624184775877e-07,TRUE,3.16449679994667e-06
CHEMBL571,KETOPROFEN,EFO_0000649,periodontitis,452,617,18,64102,4.36546318319419,5.74665291447819e-07,TRUE,3.21712847618902e-06
CHEMBL502835,NINTEDANIB,EFO_0000681,renal cell carcinoma,2163,82,14,64102,5.92815569326906,6.08935820413967e-07,TRUE,3.39770528263918e-06
CHEMBL1173655,AFATINIB,EFO_0000326,central nervous system cancer,1170,320,21,64102,3.82847138559124,6.11703961426464e-07,TRUE,3.41263758045642e-06
CHEMBL83,TAMOXIFEN,EFO_0003843,pain,858,512,23,64102,3.53458064782975,6.4005953696025e-07,TRUE,3.56306211103791e-06
CHEMBL1422,SITAGLIPTIN,EFO_0003095,non-alcoholic fatty liver disease,388,1226,24,64102,3.42887164802849,6.6703230019022e-07,TRUE,3.70542984246259e-06
CHEMBL500,PINDOLOL,EFO_0000319,cardiovascular disease,317,994,19,64102,4.10716097416748,7.33318125420933e-07,TRUE,4.05392769849216e-06
CHEMBL1684,BENDROFLUMETHIAZIDE,EFO_0000319,cardiovascular disease,317,994,19,64102,4.10716097416748,7.33318125420933e-07,TRUE,4.05392769849216e-06
CHEMBL588,FENOLDOPAM,EFO_0000537,hypertension,116,6014,29,64102,3.23025765218349,7.47294484955267e-07,TRUE,4.12750184265766e-06
CHEMBL294199,CAPSAICIN,EFO_0002506,osteoarthritis,549,808,23,64102,3.49607668649141,7.5995672559404e-07,TRUE,4.19275753328667e-06
CHEMBL1908360,EVEROLIMUS,EFO_0000616,neoplasm,1590,182,18,64102,4.35279435299963,7.79268400398982e-07,TRUE,4.29355595868774e-06
CHEMBL193,NIFEDIPINE,EFO_0000319,cardiovascular disease,663,994,29,64102,2.96115866170353,8.41405202742414e-07,TRUE,4.61466911082785e-06
CHEMBL1161,MOMETASONE FUROATE,EFO_0000274,atopic eczema,492,526,17,64102,4.43677487321795,9.3199333787648e-07,TRUE,5.08257261976367e-06
CHEMBL118,CELECOXIB,EFO_0003767,inflammatory bowel disease,315,1438,23,64102,3.47184838945529,9.68254416413008e-07,TRUE,5.2733445115543e-06
CHEMBL1393,SPIRONOLACTONE,EFO_0002506,osteoarthritis,475,808,21,64102,3.6934459145287,9.74217760937181e-07,TRUE,5.30426509284199e-06
CHEMBL1168,RAMIPRIL,EFO_0000378,coronary artery disease,54,3553,14,64102,5.98386518935889,9.95874499909239e-07,TRUE,5.41542336697677e-06
CHEMBL1201129,DECITABINE,HP_0001873,thrombocytopenia,843,833,30,64102,2.86993119154043,1.01029439773586e-06,TRUE,5.49061782510545e-06
CHEMBL1201087,CABERGOLINE,EFO_0002508,Parkinson's disease,130,3371,22,64102,3.68717441525219,1.194301777017e-06,TRUE,6.42476173434436e-06
CHEMBL1393,SPIRONOLACTONE,EFO_0000612,myocardial infarction,475,1504,30,64102,2.84256089973872,1.32432542856093e-06,TRUE,7.0754963227276e-06
CHEMBL1479,DANAZOL,EFO_0001065,endometriosis,677,627,22,64102,3.48732220311255,1.33369919790338e-06,TRUE,7.12147578473199e-06
CHEMBL1489,AZACITIDINE,EFO_0003060,non-small cell lung carcinoma,2070,225,23,64102,3.43906340379809,1.337580344056e-06,TRUE,7.14117198580298e-06
CHEMBL1168,RAMIPRIL,EFO_0001359,type I diabetes mellitus,54,5458,17,64102,4.94879351005635,1.38167855430972e-06,TRUE,7.36494915038811e-06
CHEMBL1908360,EVEROLIMUS,EFO_0000182,hepatocellular carcinoma,1590,599,36,64102,2.5489842718624,1.43957162168838e-06,TRUE,7.65923941975953e-06
CHEMBL118,CELECOXIB,EFO_0004274,gout,315,1054,19,64102,3.89166963737732,1.57503076728198e-06,TRUE,8.33156482098501e-06
CHEMBL109,VALPROIC ACID,EFO_0000181,head and neck squamous cell carcinoma,306,985,18,64102,4.06063849102757,1.63628164003024e-06,TRUE,8.63832378332696e-06
CHEMBL1508,ESCITALOPRAM,EFO_0000249,Alzheimers disease,111,3757,21,64102,3.76289102858331,1.75931308466355e-06,TRUE,9.25032434262443e-06
CHEMBL384467,DEXAMETHASONE,EFO_0003770,diabetic retinopathy,734,543,21,64102,3.54556552539606,1.77956925712396e-06,TRUE,9.34689529479642e-06
CHEMBL1373,MODAFINIL,EFO_0000249,Alzheimers disease,139,3757,24,64102,3.36706176533404,1.85146392417823e-06,TRUE,9.70321918875947e-06
CHEMBL1201191,LEVOCETIRIZINE,EFO_0000270,asthma,118,2121,16,64102,4.6108773331274,1.88256060645552e-06,TRUE,9.85366507738111e-06
CHEMBL118,CELECOXIB,EFO_0004616,"osteoarthritis, knee",315,356,11,64102,6.65316210924184,1.88686545985133e-06,TRUE,9.87410800058306e-06
CHEMBL483254,PANOBINOSTAT,EFO_0000616,neoplasm,2060,182,20,64102,3.74510070073071,1.95780182381408e-06,TRUE,1.02193784704645e-05
CHEMBL1064,SIMVASTATIN,EFO_0000341,chronic obstructive pulmonary disease,1206,420,24,64102,3.2044902172605,2.00995260759446e-06,TRUE,1.04753851135375e-05
CHEMBL1908360,EVEROLIMUS,EFO_0000326,central nervous system cancer,1590,320,24,64102,3.22114584213868,2.01371633577418e-06,TRUE,1.04935267342783e-05
CHEMBL413,SIROLIMUS,EFO_0000326,central nervous system cancer,506,320,13,64102,5.43639466960513,2.04689454200501e-06,TRUE,1.065071239671e-05
CHEMBL1144,PRAVASTATIN,EFO_0000764,HIV infection,352,1866,28,64102,2.9108916582141,2.05476670443583e-06,TRUE,1.06864286026536e-05
CHEMBL521851,PICTILISIB,EFO_0005952,non-Hodgkins lymphoma,3076,126,20,64102,3.76078469710817,2.50816069018638e-06,TRUE,1.28979947342536e-05
CHEMBL1276308,MIFEPRISTONE,EFO_0000764,HIV infection,240,1866,22,64102,3.39394712813397,2.57614987139843e-06,TRUE,1.32265412860389e-05
CHEMBL185,FLUOROURACIL,EFO_0004142,colorectal neoplasm,184,640,11,64102,6.39710626122253,2.87675648895299e-06,TRUE,1.46876094167302e-05
CHEMBL989,FLUOCINOLONE ACETONIDE,EFO_0001365,age-related macular degeneration,247,2123,24,64102,3.16631920025257,3.01991242542628e-06,TRUE,1.53763286344212e-05
CHEMBL1503,OMEPRAZOLE,EFO_0000378,coronary artery disease,84,3553,17,64102,4.33983956804657,3.06923608250753e-06,TRUE,1.56166115950679e-05
CHEMBL898,DIFLUNISAL,EFO_0003843,pain,329,512,13,64102,5.21682200807022,3.15036632586651e-06,TRUE,1.60085553113007e-05
CHEMBL1508,ESCITALOPRAM,EFO_0004242,obsessive-compulsive disorder,111,509,8,64102,9.84041651749262,3.23033191357869e-06,TRUE,1.63812464735261e-05
CHEMBL1144,PRAVASTATIN,EFO_0000319,cardiovascular disease,352,994,19,64102,3.67373570885693,3.42421681294384e-06,TRUE,1.73064983384074e-05
CHEMBL1789941,RUXOLITINIB,EFO_0000616,neoplasm,1263,182,15,64102,4.51039228351938,3.80829210842589e-06,TRUE,1.91342891127187e-05
CHEMBL289228,TIPIFARNIB,EFO_0000756,melanoma,780,451,19,64102,3.63484605016173,3.81758351031072e-06,TRUE,1.91796739595536e-05
CHEMBL632,BETAMETHASONE,EFO_0003843,pain,502,512,16,64102,4.18827047292755,3.84072563636178e-06,TRUE,1.92868001520082e-05
CHEMBL1751,DIGOXIN,EFO_0003047,hepatitis C infection,1932,256,23,64102,3.20255496694551,3.84148969173653e-06,TRUE,1.92893316128914e-05
CHEMBL44657,ETOPOSIDE,EFO_0000616,neoplasm,818,182,12,64102,5.52770381486197,4.54853931011126e-06,TRUE,2.25859448278109e-05
CHEMBL2017974,BUPARLISIB,EFO_0000519,glioblastoma multiforme,2439,283,28,64102,2.7966111912357,4.72210026505102e-06,TRUE,2.3397666277251e-05
CHEMBL571,KETOPROFEN,EFO_0003843,pain,452,512,15,64102,4.36145618290244,4.74167853850082e-06,TRUE,2.34899696875261e-05
CHEMBL180022,NERATINIB,EFO_0003060,non-small cell lung carcinoma,3106,225,28,64102,2.80741768319811,5.18446722805972e-06,TRUE,2.55448982263521e-05
CHEMBL650,METHYLPREDNISOLONE,EFO_0002506,osteoarthritis,221,808,13,64102,4.95909574117048,5.63688840982731e-06,TRUE,2.76387805240674e-05
CHEMBL79,LIDOCAINE,EFO_0001365,age-related macular degeneration,31,2123,8,64102,10.185199661908,5.70122139277015e-06,TRUE,2.79265386131434e-05
CHEMBL118,CELECOXIB,EFO_0002609,chronic childhood arthritis,315,326,10,64102,6.58489613361388,5.90480826460157e-06,TRUE,2.88552056157234e-05
CHEMBL1161,MOMETASONE FUROATE,EFO_0000341,chronic obstructive pulmonary disease,492,420,14,64102,4.55869755142552,5.94626454103524e-06,TRUE,2.90444023346182e-05
CHEMBL1473,FLUTICASONE PROPIONATE,EFO_0000274,atopic eczema,822,526,21,64102,3.25884234935303,6.19210589326959e-06,TRUE,3.01539058806976e-05
