chembl.id,chembl.name,efo.id,efo.term,set1,set2,overlap,universe,odds.ratio,p.value,existing.indication,p.adjusted
CHEMBL483254,PANOBINOSTAT,Orphanet_3389,Tuberculosis,2060,623,70,64102,3.91123948437059,1.93479270491044e-19,FALSE,2.85714015259461e-18
CHEMBL103,PROGESTERONE,EFO_0001645,coronary heart disease,276,2120,46,64102,5.95525940727316,1.93936300371438e-19,FALSE,2.86331937307254e-18
CHEMBL21731,MAPROTILINE,EFO_0001645,coronary heart disease,812,2120,83,64102,3.42349644386157,1.96787280067941e-19,FALSE,2.90483392031859e-18
CHEMBL472,GLYBURIDE,EFO_0000673,prostate adenocarcinoma,354,3249,65,64102,4.27801620414926,1.97044290103794e-19,FALSE,2.90804923372156e-18
CHEMBL175247,ORLISTAT,HP_0003124,hypercholesterolemia,298,4983,74,64102,3.96373464218381,2.00655638925771e-19,FALSE,2.96016932136916e-18
CHEMBL1473,FLUTICASONE PROPIONATE,EFO_0000474,epilepsy,822,631,44,64102,6.03975385589968,2.02474999125747e-19,FALSE,2.98641568477957e-18
CHEMBL1614701,SELUMETINIB,EFO_0001416,cervical adenocarcinoma,3317,435,74,64102,3.81874857306204,2.04579097833005e-19,FALSE,3.01685054743603e-18
CHEMBL572881,MOTESANIB,EFO_0000253,amyotrophic lateral sclerosis,710,2437,83,64102,3.432316636174,2.15469517005433e-19,FALSE,3.17681611551523e-18
CHEMBL1726,NISOLDIPINE,EFO_0000384,Crohn's disease,319,3430,63,64102,4.4156207773314,2.17045552767144e-19,FALSE,3.19941701292926e-18
CHEMBL1173055,RUCAPARIB,EFO_0001073,obesity,309,7209,93,64102,3.42930100131458,2.31936600410655e-19,FALSE,3.4175646214203e-18
CHEMBL2103847,TOSEDOSTAT,HP_0001657,prolonged QT interval,2502,707,84,64102,3.400038638175,2.34000059147628e-19,FALSE,3.44728496903906e-18
CHEMBL488,AMINOGLUTETHIMIDE,EFO_0001073,obesity,239,7209,79,64102,3.9282035102592,2.38548856058595e-19,FALSE,3.51360021116078e-18
CHEMBL1789941,RUXOLITINIB,EFO_0004252,nasopharyngeal neoplasm,1263,671,56,64102,4.69424188385287,2.40419820662842e-19,FALSE,3.54045500938405e-18
CHEMBL1908391,Masitinib,Orphanet_84,Fanconi anemia,735,3761,110,64102,2.87858688126936,2.41418076989698e-19,FALSE,3.5544500799644e-18
CHEMBL180022,NERATINIB,HP_0000175,cleft palate,3106,331,61,64102,4.50540172553045,2.41680631648193e-19,FALSE,3.55760985349219e-18
CHEMBL83,TAMOXIFEN,EFO_0004274,gout,858,1054,58,64102,4.53096116643005,2.4208668317918e-19,FALSE,3.56288027078759e-18
CHEMBL1171837,PONATINIB,HP_0001657,prolonged QT interval,1865,707,71,64102,3.83327381953459,2.509481106298e-19,FALSE,3.69256485212856e-18
CHEMBL483254,PANOBINOSTAT,EFO_0004895,Tourette syndrome,2060,626,70,64102,3.88996775932365,2.51587078004492e-19,FALSE,3.70049933068847e-18
CHEMBL1231160,PEVONEDISTAT,EFO_0000756,melanoma,2455,451,64,64102,4.2369027978861,2.51646586752471e-19,FALSE,3.70064109591104e-18
CHEMBL833,TICLOPIDINE,EFO_0001359,type I diabetes mellitus,251,5458,70,64102,4.19650155799281,2.51697662549267e-19,FALSE,3.70065881701374e-18
CHEMBL483254,PANOBINOSTAT,EFO_0000555,irritable bowel syndrome,2060,907,87,64102,3.29206400859949,2.53058743970232e-19,FALSE,3.71993345806479e-18
CHEMBL601719,CRIZOTINIB,EFO_0001358,post-traumatic stress disorder,2617,279,51,64102,5.34030955735488,2.5324139020499e-19,FALSE,3.72188103786122e-18
CHEMBL1456,MYCOPHENOLATE MOFETIL,EFO_0000253,amyotrophic lateral sclerosis,712,2437,83,64102,3.42129068235399,2.56338886815463e-19,FALSE,3.7666588309191e-18
CHEMBL160,CYCLOSPORINE,EFO_0000249,Alzheimers disease,706,3757,107,64102,2.92388408984675,2.70036861326099e-19,FALSE,3.9671521074447e-18
CHEMBL1789941,RUXOLITINIB,EFO_0000612,myocardial infarction,1263,1504,88,64102,3.24859158239073,2.71558628385311e-19,FALSE,3.98871892702534e-18
CHEMBL1908391,Masitinib,EFO_0001645,coronary heart disease,735,2120,78,64102,3.56521876206324,2.7199017514579e-19,FALSE,3.99426695956726e-18
CHEMBL2028663,DABRAFENIB,EFO_0004895,Tourette syndrome,2117,626,71,64102,3.84102780516229,2.75403397122593e-19,FALSE,4.04359103353423e-18
CHEMBL483254,PANOBINOSTAT,HP_0001657,prolonged QT interval,2060,707,75,64102,3.67083054537861,2.77130476175131e-19,FALSE,4.06814381495066e-18
CHEMBL408513,BELINOSTAT,EFO_1001029,magnesium deficiency,3180,424,71,64102,3.91858655624808,2.794098023347e-19,FALSE,4.10079200598228e-18
CHEMBL1726,NISOLDIPINE,EFO_0000378,coronary artery disease,319,3553,64,64102,4.33708843825854,2.81816422491008e-19,FALSE,4.13529516134967e-18
CHEMBL960,LEFLUNOMIDE,EFO_0004211,Hypertriglyceridemia,313,3627,64,64102,4.3444463356269,2.83892790126619e-19,FALSE,4.16493959892166e-18
CHEMBL576982,QUIZARTINIB,EFO_0004274,gout,976,1054,62,64102,4.24816455045961,2.93943704235006e-19,FALSE,4.31154231523198e-18
CHEMBL1908360,EVEROLIMUS,EFO_0000474,epilepsy,1590,631,61,64102,4.3351853272697,2.94224602002902e-19,FALSE,4.31480960308802e-18
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,Orphanet_84,Fanconi anemia,576,3761,94,64102,3.18335051747779,2.94695573209036e-19,FALSE,4.32086247974244e-18
CHEMBL723,CARVEDILOL,EFO_0000289,bipolar disorder,338,5835,87,64102,3.49834048727279,2.9694574067566e-19,FALSE,4.35299460427447e-18
CHEMBL548,DINOPROSTONE,EFO_0000195,metabolic syndrome,184,3177,45,64102,6.28256174223465,3.04123560902647e-19,FALSE,4.45733534204641e-18
CHEMBL448,PENTOBARBITAL,EFO_0000384,Crohn's disease,405,3430,72,64102,3.88536210629758,3.0508265062316e-19,FALSE,4.4705091014004e-18
CHEMBL1078983,AZD-2014,EFO_0003144,heart failure,2110,509,63,64102,4.24686544657945,3.08978064158027e-19,FALSE,4.52669639700817e-18
CHEMBL649,NADOLOL,EFO_0001365,age-related macular degeneration,506,2123,63,64102,4.24795298062757,3.09087351390467e-19,FALSE,4.52740365375633e-18
CHEMBL2103851,AMUVATINIB,EFO_0002614,insulin resistance,672,2330,78,64102,3.56709981774713,3.10100918612577e-19,FALSE,4.54135359495684e-18
CHEMBL1908394,GSK-461364,EFO_0004242,obsessive-compulsive disorder,2431,509,68,64102,3.99544571298186,3.11083564091829e-19,FALSE,4.55443125617768e-18
CHEMBL2017974,BUPARLISIB,EFO_0004252,nasopharyngeal neoplasm,2439,671,80,64102,3.50428819217205,3.1111666380385e-19,FALSE,4.55443125617768e-18
CHEMBL1484,NICARDIPINE,EFO_0000729,ulcerative colitis,897,1773,79,64102,3.50668230534307,3.13272216695866e-19,FALSE,4.58508182246879e-18
CHEMBL1230609,FORETINIB,EFO_0004242,obsessive-compulsive disorder,2302,509,66,64102,4.08807572498146,3.17364775102752e-19,FALSE,4.64314927770105e-18
CHEMBL1064,SIMVASTATIN,EFO_0000181,head and neck squamous cell carcinoma,1206,985,67,64102,3.97127101784398,3.23556651394859e-19,FALSE,4.73280530588518e-18
CHEMBL710,FINASTERIDE,EFO_0000685,rheumatoid arthritis,466,3417,78,64102,3.6301505218525,3.30640014619239e-19,FALSE,4.83546359574706e-18
CHEMBL547,ISOTRETINOIN,Orphanet_84,Fanconi anemia,519,3761,88,64102,3.33017420349143,3.32421711234543e-19,FALSE,4.8605621836767e-18
CHEMBL121,ROSIGLITAZONE,EFO_0001365,age-related macular degeneration,1109,2123,100,64102,2.98685130615569,3.32573150079453e-19,FALSE,4.86181847944165e-18
CHEMBL408,TROGLITAZONE,EFO_0003761,unipolar depression,336,4304,73,64102,3.90507198230661,3.33955419909591e-19,FALSE,4.88106400125885e-18
CHEMBL1078983,AZD-2014,EFO_0003819,dental caries,2110,1116,100,64102,2.98575120986558,3.38096158268683e-19,FALSE,4.94061154476716e-18
CHEMBL1263,SALMETEROL,EFO_0001645,coronary heart disease,706,2120,76,64102,3.62058335680037,3.44917951341655e-19,FALSE,5.0393062766898e-18
CHEMBL1229517,VEMURAFENIB,EFO_0001065,endometriosis,2910,627,85,64102,3.36678041017479,3.46008338122473e-19,FALSE,5.05424187605869e-18
CHEMBL135,ESTRADIOL,EFO_0000253,amyotrophic lateral sclerosis,603,2437,75,64102,3.67622027268685,3.46684415385809e-19,FALSE,5.06312085095532e-18
CHEMBL964,DISULFIRAM,EFO_0002614,insulin resistance,399,2330,58,64102,4.59885090231945,3.47948665689713e-19,FALSE,5.08058456070546e-18
CHEMBL175247,ORLISTAT,EFO_0000195,metabolic syndrome,298,3177,58,64102,4.70172727342119,3.48444557324631e-19,FALSE,5.08682439037463e-18
CHEMBL2103875,TRAMETINIB,EFO_0003144,heart failure,2703,509,72,64102,3.81779672846395,3.50801465512193e-19,FALSE,5.12022477347212e-18
CHEMBL491473,CEDIRANIB,EFO_0002690,systemic lupus erythematosus,1119,1452,80,64102,3.4574981335552,3.55078918450554e-19,FALSE,5.18163837632711e-18
CHEMBL1072,BUMETANIDE,EFO_0000289,bipolar disorder,255,5835,73,64102,4.04366112701857,3.55456717574866e-19,FALSE,5.18613168062189e-18
CHEMBL572878,TOZASERTIB,EFO_0000182,hepatocellular carcinoma,2870,599,82,64102,3.45389843907493,3.55966238382064e-19,FALSE,5.19254466662887e-18
CHEMBL217092,SARACATINIB,EFO_0003144,heart failure,2438,509,68,64102,3.98320085286104,3.61073375457867e-19,FALSE,5.26497343797427e-18
CHEMBL217092,SARACATINIB,EFO_0004242,obsessive-compulsive disorder,2438,509,68,64102,3.98320085286104,3.61073375457867e-19,FALSE,5.26497343797427e-18
CHEMBL567,PERPHENAZINE,EFO_0004319,smoking cessation,888,770,50,64102,5.1778297631433,3.62455606219362e-19,FALSE,5.28409003133748e-18
CHEMBL1229517,VEMURAFENIB,EFO_0003144,heart failure,2910,509,75,64102,3.70318550818214,3.65007059087607e-19,FALSE,5.32024137096757e-18
CHEMBL1200374,EXEMESTANE,EFO_0000378,coronary artery disease,450,3553,78,64102,3.63087005555754,3.72590839886933e-19,FALSE,5.42971391865866e-18
CHEMBL83,TAMOXIFEN,EFO_0000612,myocardial infarction,858,1504,70,64102,3.82893995484909,3.73167441513244e-19,FALSE,5.43704889014143e-18
CHEMBL1231160,PEVONEDISTAT,EFO_0001065,endometriosis,2455,627,77,64102,3.59674736241162,3.73868694878467e-19,FALSE,5.44619680083562e-18
CHEMBL1200666,CALCIPOTRIENE,EFO_0000612,myocardial infarction,650,1504,60,64102,4.3672423890652,3.89017219143631e-19,FALSE,5.6657552005011e-18
CHEMBL408513,BELINOSTAT,EFO_0004616,"osteoarthritis, knee",3180,356,64,64102,4.26454496539902,3.92571482678441e-19,FALSE,5.71639852279312e-18
CHEMBL445813,AT-7519,Orphanet_411,Hyperlipoproteinemia type 1,3979,305,66,64102,4.22612536483226,3.94356418551309e-19,FALSE,5.74126310351184e-18
CHEMBL217092,SARACATINIB,EFO_0000516,glaucoma,2438,674,80,64102,3.4879539023579,3.97130156403326e-19,FALSE,5.78051064258705e-18
CHEMBL2103875,TRAMETINIB,EFO_0001068,malaria,2703,535,74,64102,3.72025763514911,4.11527685694721e-19,FALSE,5.9889021213918e-18
CHEMBL276711,SEMAXANIB,EFO_0000685,rheumatoid arthritis,399,3417,71,64102,3.90488911451409,4.16272756931464e-19,FALSE,6.05676861335281e-18
CHEMBL1078983,AZD-2014,EFO_0004268,sclerosing cholangitis,2110,910,88,64102,3.23854776917716,4.18484469769994e-19,FALSE,6.0877553576323e-18
CHEMBL217092,SARACATINIB,EFO_0004268,sclerosing cholangitis,2438,910,96,64102,3.06411197345318,4.19488123499445e-19,FALSE,6.10115958531485e-18
CHEMBL503,LOVASTATIN,HP_0000545,Myopia,856,1322,65,64102,4.05226762903633,4.28107663377975e-19,FALSE,6.22530455829172e-18
CHEMBL220491,BRINZOLAMIDE,EFO_0000249,Alzheimers disease,297,3757,63,64102,4.38093645037962,4.31429925655728e-19,FALSE,6.27238589993794e-18
CHEMBL1484,NICARDIPINE,EFO_0003095,non-alcoholic fatty liver disease,897,1226,64,64102,4.10206573646724,4.32252669121023e-19,FALSE,6.28311641765436e-18
CHEMBL1766,DESOXIMETASONE,EFO_0003761,unipolar depression,255,4304,62,64102,4.51368119858123,4.35721932925083e-19,FALSE,6.33230435423145e-18
CHEMBL1229517,VEMURAFENIB,EFO_0004246,mucocutaneous lymph node syndrome,2910,691,90,64102,3.21744165821305,4.41406250016951e-19,FALSE,6.41365787791421e-18
CHEMBL21731,MAPROTILINE,EFO_0000712,stroke,812,1475,67,64102,3.95245162182184,4.49068573482117e-19,FALSE,6.52371446657019e-18
CHEMBL377300,BRIVANIB,EFO_0001073,obesity,276,7209,86,64102,3.60308072867886,4.51281036490888e-19,FALSE,6.55457218884446e-18
CHEMBL2107832,PIMASERTIB,EFO_0000270,asthma,790,2121,81,64102,3.43126023267255,4.58719603489962e-19,FALSE,6.66130884089483e-18
CHEMBL572878,TOZASERTIB,EFO_0001358,post-traumatic stress disorder,2870,279,53,64102,5.07919516277391,4.62829780666347e-19,FALSE,6.71967988149995e-18
CHEMBL1479,DANAZOL,EFO_0001365,age-related macular degeneration,677,2123,74,64102,3.67547246494234,4.63831398443534e-19,FALSE,6.73290471860377e-18
CHEMBL772,RESERPINE,EFO_0004211,Hypertriglyceridemia,580,3627,92,64102,3.19904634204175,4.65947606016447e-19,FALSE,6.76230043114619e-18
CHEMBL1751,DIGOXIN,EFO_0000516,glaucoma,1932,674,70,64102,3.83201519803471,4.69622722958162e-19,FALSE,6.81430468461291e-18
CHEMBL552212,LEXIBULIN,EFO_0003843,pain,1991,512,61,64102,4.32110069329557,4.70329033745928e-19,FALSE,6.8232191493874e-18
CHEMBL744,RILUZOLE,EFO_0000692,schizophrenia,185,5048,56,64102,5.12392030798092,4.72794593086667e-19,FALSE,6.85764714229792e-18
CHEMBL223360,LINIFANIB,EFO_0003896,left ventricular hypertrophy,3168,461,74,64102,3.74146892991543,4.77665908058751e-19,FALSE,6.92694913181545e-18
CHEMBL1161,MOMETASONE FUROATE,EFO_0000673,prostate adenocarcinoma,492,3249,78,64102,3.59086051979049,4.88155066712533e-19,FALSE,7.07629355839099e-18
CHEMBL217092,SARACATINIB,EFO_0003843,pain,2438,512,68,64102,3.95611873587403,4.95596990349199e-19,FALSE,7.18276849001217e-18
CHEMBL178,DAUNORUBICIN,EFO_0000612,myocardial infarction,1724,1504,106,64102,2.85754583987746,4.95928597808989e-19,FALSE,7.18617098231127e-18
CHEMBL408513,BELINOSTAT,EFO_0001068,malaria,3180,535,81,64102,3.48109861496105,5.02986805063315e-19,FALSE,7.28560137999674e-18
CHEMBL456,ETHACRYNIC ACID,EFO_0000253,amyotrophic lateral sclerosis,539,2437,70,64102,3.85887749450002,5.0666521512475e-19,FALSE,7.33744970498284e-18
CHEMBL964,DISULFIRAM,EFO_0000384,Crohn's disease,399,3430,71,64102,3.88896367510678,5.10120586146365e-19,FALSE,7.38604840877873e-18
CHEMBL456,ETHACRYNIC ACID,EFO_0000384,Crohn's disease,539,3430,85,64102,3.37036001235135,5.1217696099561e-19,FALSE,7.41384107960694e-18
CHEMBL2103882,TIVANTINIB,EFO_0000181,head and neck squamous cell carcinoma,1591,985,78,64102,3.50136927586629,5.12239919347008e-19,FALSE,7.41384107960694e-18
CHEMBL178,DAUNORUBICIN,EFO_0004268,sclerosing cholangitis,1724,910,78,64102,3.50529471241733,5.14027536298251e-19,FALSE,7.43826313007248e-18
CHEMBL1241855,RIGOSERTIB,Orphanet_797,Sarcoidosis,1885,1078,91,64102,3.14664435626558,5.22084159712004e-19,FALSE,7.55337396596399e-18
CHEMBL41,FLUOXETINE,EFO_0004211,Hypertriglyceridemia,425,3627,76,64102,3.68697583360414,5.25952793670614e-19,FALSE,7.60786102423546e-18
CHEMBL445813,AT-7519,HP_0000175,cleft palate,3979,331,69,64102,4.03207853336004,5.30298542419396e-19,FALSE,7.66922692267225e-18
CHEMBL178,DAUNORUBICIN,EFO_0004895,Tourette syndrome,1724,626,63,64102,4.16425636582389,5.37978848463453e-19,FALSE,7.77878418749621e-18
CHEMBL469,KETOROLAC,EFO_0001645,coronary heart disease,527,2120,64,64102,4.13588353963419,5.41605334537536e-19,FALSE,7.82969488590647e-18
CHEMBL272980,MOCETINOSTAT,EFO_0004262,panic disorder,2992,615,85,64102,3.34202760880742,5.51922119845814e-19,FALSE,7.97728494412907e-18
CHEMBL223360,LINIFANIB,EFO_0004210,gallstones,3168,340,62,64102,4.35513602998613,5.58669487027687e-19,FALSE,8.07323647222775e-18
CHEMBL1879463,DACTOLISIB,EFO_0003896,left ventricular hypertrophy,3807,461,82,64102,3.4799622541646,5.58879841628506e-19,FALSE,8.07470378661279e-18
CHEMBL2017974,BUPARLISIB,EFO_0003896,left ventricular hypertrophy,2439,461,64,64102,4.15843310570858,5.67231860299689e-19,FALSE,8.19377850759946e-18
CHEMBL108,CARBAMAZEPINE,EFO_0003095,non-alcoholic fatty liver disease,728,1226,57,64102,4.52006958840773,5.67438933802582e-19,FALSE,8.1951744030402e-18
CHEMBL572878,TOZASERTIB,HP_0000175,cleft palate,2870,331,58,64102,4.6052924647984,5.73755542435006e-19,FALSE,8.28478887456501e-18
CHEMBL500,PINDOLOL,EFO_0000685,rheumatoid arthritis,317,3417,62,64102,4.37919964694479,5.75974338081896e-19,FALSE,8.31520929131656e-18
CHEMBL1489,AZACITIDINE,EFO_0000649,periodontitis,2070,617,69,64102,3.86888695001217,5.81262668946617e-19,FALSE,8.38992342913513e-18
CHEMBL98,VORINOSTAT,EFO_0004593,gestational diabetes,4984,310,75,64102,3.82775308584132,5.82383799981208e-19,FALSE,8.40447099914538e-18
CHEMBL1670,MITOTANE,EFO_0000673,prostate adenocarcinoma,371,3249,66,64102,4.11625439575422,5.827112080966e-19,FALSE,8.40756080046825e-18
CHEMBL1751,DIGOXIN,EFO_0004274,gout,1932,1054,91,64102,3.14154990580966,5.85925704287243e-19,FALSE,8.452297217464e-18
CHEMBL180022,NERATINIB,EFO_0001062,cytomegalovirus infection,3106,298,57,64102,4.71260342823944,5.885266378437e-19,FALSE,8.48816698954164e-18
CHEMBL119385,VX-745,EFO_0000378,coronary artery disease,280,3553,59,64102,4.6093081671685,5.8872082028584e-19,FALSE,8.48931761937636e-18
CHEMBL772,RESERPINE,EFO_0000673,prostate adenocarcinoma,580,3249,86,64102,3.32198102608832,5.99332598066782e-19,FALSE,8.64065969293677e-18
CHEMBL1614701,SELUMETINIB,EFO_0000274,atopic eczema,3317,526,82,64102,3.44470638231777,6.04494244830006e-19,FALSE,8.71338295213881e-18
CHEMBL1017,TELMISARTAN,EFO_0000378,coronary artery disease,306,3553,62,64102,4.38923648774117,6.04942493385472e-19,FALSE,8.71815065482015e-18
CHEMBL1456,MYCOPHENOLATE MOFETIL,EFO_0001365,age-related macular degeneration,712,2123,76,64102,3.58075059351952,6.07329061522631e-19,FALSE,8.75084524471589e-18
CHEMBL603469,LESTAURTINIB,EFO_0004268,sclerosing cholangitis,1691,910,77,64102,3.52649361133425,6.10066291882253e-19,FALSE,8.78857875929385e-18
CHEMBL1079175,MK-2206,EFO_0000095,chronic lymphocytic leukemia,2937,345,60,64102,4.45473005950952,6.25776211797344e-19,FALSE,9.01314514682102e-18
CHEMBL428690,ALVOCIDIB,HP_0000539,Abnormality of refraction,4118,412,80,64102,3.55954201100911,6.3240611817137e-19,FALSE,9.10686900813245e-18
CHEMBL572878,TOZASERTIB,EFO_0004242,obsessive-compulsive disorder,2870,509,74,64102,3.69863476208516,6.35741088555956e-19,FALSE,9.15311747696831e-18
CHEMBL2105737,SONIDEGIB,HP_0000545,Myopia,911,1322,67,64102,3.91758776857633,6.37710981028538e-19,FALSE,9.17969803049906e-18
CHEMBL1072,BUMETANIDE,EFO_0001359,type I diabetes mellitus,255,5458,70,64102,4.10556906954713,6.48691246945e-19,FALSE,9.33594530247358e-18
CHEMBL1200865,LOTEPREDNOL ETABONATE,HP_0003124,hypercholesterolemia,297,4983,73,64102,3.90850987053633,6.50400826345699e-19,FALSE,9.35733941766144e-18
CHEMBL178,DAUNORUBICIN,EFO_0000400,diabetes mellitus,1724,974,81,64102,3.39428408733526,6.50429980679168e-19,FALSE,9.35733941766144e-18
CHEMBL269732,TACROLIMUS,EFO_0003885,multiple sclerosis,210,4889,59,64102,4.77768757000969,6.53338642596208e-19,FALSE,9.39736266211506e-18
CHEMBL809,SERTRALINE,HP_0000545,Myopia,1061,1322,73,64102,3.65558730750621,6.74271111638535e-19,FALSE,9.69656741068556e-18
CHEMBL402548,Danusertib,EFO_0000612,myocardial infarction,956,1504,74,64102,3.62046332681642,6.79716149620366e-19,FALSE,9.77297750098416e-18
CHEMBL652,FLECAINIDE,EFO_0000378,coronary artery disease,281,3553,59,64102,4.58847137640121,7.0524418022425e-19,FALSE,1.01380558685665e-17
CHEMBL1231160,PEVONEDISTAT,EFO_0003843,pain,2455,512,68,64102,3.92688592546104,7.09417545661942e-19,FALSE,1.0196073789627e-17
CHEMBL1064,SIMVASTATIN,EFO_0004274,gout,1206,1054,69,64102,3.81429240487786,7.12356985762933e-19,FALSE,1.02363381348835e-17
CHEMBL300138,ENZASTAURIN,EFO_0004252,nasopharyngeal neoplasm,1294,671,56,64102,4.5742275535668,7.15002468182187e-19,FALSE,1.02723636304858e-17
CHEMBL1496,ROSUVASTATIN,EFO_0003869,breast neoplasm,568,2205,68,64102,3.9073439457842,7.21470424912063e-19,FALSE,1.03632816261323e-17
CHEMBL2103851,AMUVATINIB,EFO_0005429,borderline personality disorder symptom,672,1205,54,64102,4.72811411280452,7.28041139607899e-19,FALSE,1.04556401712027e-17
CHEMBL1200865,LOTEPREDNOL ETABONATE,EFO_0001365,age-related macular degeneration,297,2123,47,64102,5.58953638961899,7.30686916032773e-19,FALSE,1.04916065410627e-17
CHEMBL445813,AT-7519,EFO_0001068,malaria,3979,535,92,64102,3.18848011000209,7.63365473265137e-19,FALSE,1.09565831612455e-17
CHEMBL21731,MAPROTILINE,HP_0100543,cognitive impairment,812,1411,65,64102,4.00433589704354,7.716656375156e-19,FALSE,1.10735735122501e-17
CHEMBL939,GEFITINIB,EFO_0004252,nasopharyngeal neoplasm,2112,671,73,64102,3.67500846302318,7.88246019738835e-19,FALSE,1.13071323979741e-17
CHEMBL521851,PICTILISIB,EFO_0001416,cervical adenocarcinoma,3076,435,70,64102,3.87032678438657,7.91437016312777e-19,FALSE,1.13507119821201e-17
CHEMBL1751,DIGOXIN,EFO_0004268,sclerosing cholangitis,1932,910,83,64102,3.32953293904037,7.9494702054585e-19,FALSE,1.13988490163487e-17
CHEMBL276711,SEMAXANIB,EFO_0002508,Parkinson's disease,399,3371,70,64102,3.89342222650542,7.98322400547977e-19,FALSE,1.14436728235709e-17
CHEMBL964,DISULFIRAM,EFO_0000692,schizophrenia,399,5048,88,64102,3.35106054810351,7.98529007500935e-19,FALSE,1.14436728235709e-17
CHEMBL1294,QUINIDINE,EFO_0003761,unipolar depression,195,4304,53,64102,5.23820539764335,7.98535649625363e-19,FALSE,1.14436728235709e-17
CHEMBL2103882,TIVANTINIB,EFO_0000555,irritable bowel syndrome,1591,907,74,64102,3.61140481981935,8.01371466394274e-19,FALSE,1.14820949341161e-17
CHEMBL2103847,TOSEDOSTAT,EFO_0003860,pancreatic neoplasm,2502,428,62,64102,4.25104169981331,8.02179782076331e-19,FALSE,1.14914576696861e-17
CHEMBL1513,IRBESARTAN,EFO_0000712,stroke,956,1475,73,64102,3.6411488296724,8.62228339393876e-19,FALSE,1.23492866096743e-17
CHEMBL180022,NERATINIB,EFO_0004593,gestational diabetes,3106,310,58,64102,4.58675192044984,8.67711489101015e-19,FALSE,1.24254208893749e-17
CHEMBL571,KETOPROFEN,EFO_0000384,Crohn's disease,452,3430,76,64102,3.63356671332686,8.90787939457158e-19,FALSE,1.27534090386684e-17
CHEMBL1078983,AZD-2014,EFO_0004895,Tourette syndrome,2110,626,70,64102,3.79167588546339,8.91926594369819e-19,FALSE,1.27672478655888e-17
CHEMBL428690,ALVOCIDIB,EFO_0004214,Abdominal Aortic Aneurysm,4118,389,77,64102,3.64419298160592,8.92270392201219e-19,FALSE,1.27697057769125e-17
CHEMBL2103882,TIVANTINIB,EFO_0004895,Tourette syndrome,1591,626,60,64102,4.28878664003735,8.99535329573882e-19,FALSE,1.28711953588565e-17
CHEMBL1040,CALCIFEDIOL,EFO_0000378,coronary artery disease,249,3553,55,64102,4.89122398997981,9.42216607775033e-19,FALSE,1.34793104646127e-17
CHEMBL178,DAUNORUBICIN,HP_0001657,prolonged QT interval,1724,707,67,64102,3.90048009378427,9.68540163588209e-19,FALSE,1.38505536402126e-17
CHEMBL809,SERTRALINE,EFO_0000676,psoriasis,1061,1693,84,64102,3.28250833236166,9.72163957411853e-19,FALSE,1.38996968130533e-17
CHEMBL1879463,DACTOLISIB,EFO_0001062,cytomegalovirus infection,3807,298,63,64102,4.30042379278638,9.87301150857512e-19,FALSE,1.41134043343059e-17
CHEMBL552212,LEXIBULIN,EFO_0000474,epilepsy,1991,631,68,64102,3.86577577111177,1.0028384327664e-18,FALSE,1.43299876571213e-17
CHEMBL1287853,FEDRATINIB,EFO_0003896,left ventricular hypertrophy,3684,461,80,64102,3.49769972358558,1.01264322335773e-18,FALSE,1.44673065824529e-17
CHEMBL1512,FLUNISOLIDE,EFO_0000676,psoriasis,958,1693,79,64102,3.42613693957017,1.02348024793035e-18,FALSE,1.46193169966644e-17
CHEMBL1976040,AZD-1775,EFO_0000555,irritable bowel syndrome,2693,907,101,64102,2.9297551377631,1.0311154687533e-18,FALSE,1.4725543371601e-17
CHEMBL98,VORINOSTAT,EFO_0000341,chronic obstructive pulmonary disease,4984,420,90,64102,3.27596458136443,1.03335940275467e-18,FALSE,1.47547497558997e-17
CHEMBL608,PROBUCOL,EFO_0001359,type I diabetes mellitus,221,5458,64,64102,4.42004507876527,1.03458049798086e-18,FALSE,1.47693431805829e-17
CHEMBL809,SERTRALINE,EFO_0003843,pain,1061,512,44,64102,5.78417084198403,1.03575513672042e-18,FALSE,1.47832679208191e-17
CHEMBL41,FLUOXETINE,EFO_0000249,Alzheimers disease,425,3757,77,64102,3.60725276120976,1.03705533342298e-18,FALSE,1.47989790416639e-17
CHEMBL1451,TRIAMCINOLONE,EFO_0000685,rheumatoid arthritis,396,3417,70,64102,3.87252862017536,1.06898556222954e-18,FALSE,1.5251696528599e-17
CHEMBL2103851,AMUVATINIB,EFO_0000270,asthma,672,2121,73,64102,3.65221127219629,1.07796076262643e-18,FALSE,1.53767932315829e-17
CHEMBL1148,TORSEMIDE,EFO_0003885,multiple sclerosis,152,4889,49,64102,5.80946145188381,1.09211918355953e-18,FALSE,1.5575764754187e-17
CHEMBL1079175,MK-2206,EFO_0001416,cervical adenocarcinoma,2937,435,68,64102,3.92656055614391,1.10689016679685e-18,FALSE,1.57833944710147e-17
CHEMBL1161,MOMETASONE FUROATE,EFO_0002508,Parkinson's disease,492,3371,79,64102,3.50467178660027,1.12337412651521e-18,FALSE,1.60153654290223e-17
CHEMBL502835,NINTEDANIB,EFO_0004246,mucocutaneous lymph node syndrome,2163,691,75,64102,3.57558336837688,1.12411662584579e-18,FALSE,1.60228724972891e-17
CHEMBL1231160,PEVONEDISTAT,EFO_0004214,Abdominal Aortic Aneurysm,2455,389,58,64102,4.48191238971036,1.12698550223453e-18,FALSE,1.60606796991191e-17
