	0	1	2	3	Disease/Drug	Fold_Change	Gene_Name	Regulation
308	Melanoma	down	PTPRN2	-0.016415908932685852				
309	Melanoma	down	DHODH	-0.016410501673817635				
310	Melanoma	down	NMNAT1	-0.0164103452116251				
311	Melanoma	down	FAM210A	-0.01623353362083435				
312	Melanoma	down	LILRA5	-0.016222722828388214				
313	Melanoma	down	NEXN	-0.016209235414862633				
314	Melanoma	down	CFB	-0.016173334792256355				
315	Melanoma	down	CRYBA4	-0.016130130738019943				
316	Melanoma	down	TMEM254	-0.016073469072580338				
317	Melanoma	down	NCAPD2	-0.016032591462135315				
318	Melanoma	down	A2M	-0.016028843820095062				
319	Melanoma	down	IFIH1	-0.0159807987511158				
320	Melanoma	down	RNF165	-0.015873141586780548				
321	Melanoma	down	HDDC2	-0.01586177758872509				
322	Melanoma	down	CDH26	-0.015860000625252724				
323	Melanoma	down	SLC26A7	-0.015852108597755432				
324	Melanoma	down	CASP8AP2	-0.015807215124368668				
325	Melanoma	down	SMPDL3A	-0.015797926113009453				
326	Melanoma	down	ALS2	-0.01579594425857067				
327	Melanoma	down	TLR5	-0.015764113515615463				
328	Melanoma	down	WDR41	-0.015755074098706245				
329	Melanoma	down	MTHFSD	-0.01569937728345394				
330	Melanoma	down	MCTP2	-0.01569204591214657				
331	Melanoma	down	ATP6V0D2	-0.015671221539378166				
332	Melanoma	down	SLC7A8	-0.015615768730640411				
333	Melanoma	down	ATP8A1	-0.015599668025970459				
334	Melanoma	down	GBP5	-0.015564732253551483				
335	Melanoma	down	DAGLA	-0.01534685306251049				
336	Melanoma	down	ENPP2	-0.015346720814704895				
337	Melanoma	down	CFD	-0.015215813182294369				
338	Melanoma	down	GLCE	-0.015208946540951729				
339	Melanoma	down	C11orf71	-0.015187288634479046				
340	Melanoma	down	TRIL	-0.015177812427282333				
341	Melanoma	down	KIF3C	-0.01515115424990654				
342	Melanoma	down	DDO	-0.01512190792709589				
343	Melanoma	down	MICA	-0.01511272881180048				
344	Melanoma	down	ALPPL2	-0.015095981769263744				
345	Melanoma	down	ACKR3	-0.015051012858748436				
346	Melanoma	down	PTPN9	-0.014980793930590153				
347	Melanoma	down	GLS	-0.014971752651035786				
348	Melanoma	down	FUT11	-0.01495289895683527				
349	Melanoma	down	ANKRD36BP1	-0.014858847483992577				
350	Melanoma	down	MT1G	-0.01483426708728075				
351	Melanoma	down	TGFBI	-0.014800162054598331				
352	Melanoma	down	TUBA3FP	-0.014796423725783825				
353	Melanoma	down	GGCX	-0.014749088324606419				
354	Melanoma	down	ADM	-0.014743966050446033				
355	Melanoma	down	FAM106A	-0.014713115990161896				
356	Melanoma	down	LYZ	-0.014713018201291561				
357	Melanoma	down	MAST2	-0.014680545777082443				
358	Melanoma	down	ADORA2B	-0.01464378833770752				
359	Melanoma	down	LPAR6	-0.014629925601184368				
360	Melanoma	down	VPS37C	-0.014628373086452484				
361	Melanoma	down	TTN	-0.014582972973585129				
362	Melanoma	down	SAP30	-0.014538527466356754				
363	Melanoma	down	CYP1B1	-0.01450875960290432				
364	Melanoma	down	ZNF25	-0.01443407405167818				
365	Melanoma	down	PNPT1	-0.014407005161046982				
366	Melanoma	down	ACKR4	-0.014401824213564396				
367	Melanoma	down	C14orf132	-0.01439411286264658				
368	Melanoma	down	PUS10	-0.014387222938239574				
369	Melanoma	down	RASSF4	-0.014377975836396217				
370	Melanoma	down	C1GALT1	-0.014303873293101788				
371	Melanoma	down	HOXB2	-0.014272893778979778				
372	Melanoma	down	DDX58	-0.014268780127167702				
373	Melanoma	down	TCF7L2	-0.01424612570554018				
374	Melanoma	up	MAS1	0.13550782203674316				
375	Melanoma	up	ARSK	0.07883846014738083				
376	Melanoma	up	PDCL2	0.078333280980587				
377	Melanoma	up	NPTX1	0.07498549669981003				
378	Melanoma	up	LTBP1	0.07459750026464462				
379	Melanoma	up	PRR5L	0.07089897245168686				
380	Melanoma	up	SLFN13	0.06972526013851166				
381	Melanoma	up	UNC5B	0.06173406168818474				
382	Melanoma	up	KLRC2	0.05090050399303436				
383	Melanoma	up	LYST	0.049458250403404236				
384	Melanoma	up	DEPDC7	0.04886379837989807				
385	Melanoma	up	MAP9	0.047531113028526306				
386	Melanoma	up	LRRC2	0.04695035517215729				
387	Melanoma	up	PDE6H	0.046630583703517914				
388	Melanoma	up	CCDC54	0.046499479562044144				
389	Melanoma	up	ZNF441	0.04460446164011955				
390	Melanoma	up	C12orf60	0.04422120377421379				
391	Melanoma	up	LRRC43	0.04371798783540726				
392	Melanoma	up	NCR1	0.043582040816545486				
393	Melanoma	up	CLIC3	0.04328935220837593				
394	Melanoma	up	KLRC1	0.042298831045627594				
395	Melanoma	up	DNAI2	0.039212416857481				
396	Melanoma	up	FAM19A5	0.039130233228206635				
397	Melanoma	up	FOXD1	0.03841060400009155				
398	Melanoma	up	FAM43A	0.03820095583796501				
399	Melanoma	up	LRRC4	0.03806184604763985				
400	Melanoma	up	C20orf96	0.037834152579307556				
401	Melanoma	up	GFOD1	0.03776833415031433				
402	Melanoma	up	CCNJL	0.037481680512428284				
403	Melanoma	up	ZBTB8A	0.03668786957859993				
404	Melanoma	up	SOX11	0.03647507727146149				
405	Melanoma	up	TGIF2LY	0.03601381555199623				
406	Melanoma	up	GLI3	0.03384118899703026				
407	Melanoma	up	GSC	0.032993387430906296				
408	Melanoma	up	CTBP2	0.032662734389305115				
409	Melanoma	up	MGC24103	0.03221450746059418				
410	Melanoma	up	FAM83A	0.032201990485191345				
411	Melanoma	up	ABCB1	0.03131519630551338				
412	Melanoma	up	YWHAG	0.031182408332824707				
413	Melanoma	up	OCLN	0.031082240864634514				
414	Melanoma	up	LAIR2	0.030926574021577835				
415	Melanoma	up	HIST1H4B	0.030844977125525475				
416	Melanoma	up	NUDT11	0.030237657949328423				
417	Melanoma	up	DHRS7B	0.030017804354429245				
418	Melanoma	up	C19orf33	0.029763517901301384				
419	Melanoma	up	CHI3L2	0.02949613146483898				
420	Melanoma	up	LRRC1	0.028748802840709686				
421	Melanoma	up	TTC30B	0.028240937739610672				
422	Melanoma	up	AKR1D1	0.028150608763098717				
423	Melanoma	up	ROM1	0.028149964287877083				
424	Melanoma	up	HIST1H4C	0.027637947350740433				
425	Melanoma	up	IKZF2	0.02743842825293541				
426	Melanoma	up	BROX	0.02733062580227852				
427	Melanoma	up	C7orf55	0.02712268754839897				
428	Melanoma	up	SRRM3	0.02710774354636669				
429	Melanoma	up	KLRD1	0.02698768861591816				
430	Melanoma	up	TMCO3	0.025841929018497467				
431	Melanoma	up	CHAC2	0.02571806125342846				
432	Melanoma	up	LIMK1	0.02570461481809616				
433	Melanoma	up	CES4A	0.02568282186985016				
434	Melanoma	up	CKLF	0.025534670799970627				
435	Melanoma	up	LAT2	0.02528742142021656				
436	Melanoma	up	CALB2	0.025221234187483788				
437	Melanoma	up	B3GNT5	0.025209708139300346				
438	Melanoma	up	MGST2	0.025155765935778618				
439	Melanoma	up	LRRC19	0.025131337344646454				
440	Melanoma	up	DNAL1	0.02507295273244381				
441	Melanoma	up	TTF2	0.025010181590914726				
442	Melanoma	up	HDGFRP2	0.02465221844613552				
443	Melanoma	up	MAGEB4	0.024645067751407623				
444	Melanoma	up	RUNDC3B	0.02460252307355404				
445	Melanoma	up	RGS22	0.02456868812441826				
446	Melanoma	up	FAM118A	0.024407517164945602				
447	Melanoma	up	AMDHD1	0.024164559319615364				
448	Melanoma	up	ECHDC3	0.024004269391298294				
449	Melanoma	up	HOXA7	0.02397732622921467				
450	Melanoma	up	HIST1H4L	0.023919591680169106				
451	Melanoma	up	KIAA0513	0.02381361648440361				
452	Melanoma	up	SYT8	0.023758750408887863				
453	Melanoma	up	ZNF596	0.02365740016102791				
454	Melanoma	up	CMTM1	0.023555848747491837				
455	Melanoma	up	DDX43	0.023456567898392677				
456	Melanoma	up	CCDC136	0.023232340812683105				
457	Melanoma	up	DBN1	0.02322634868323803				
458	Melanoma	up	RAMP1	0.02307780459523201				
459	Melanoma	up	RAD18	0.022981099784374237				
460	Melanoma	up	GTF2A1	0.022587265819311142				
461	Melanoma	up	MRPS6	0.022398769855499268				
462	Melanoma	up	PIK3CG	0.02239062450826168				
463	Melanoma	up	C1orf106	0.022282034158706665				
464	Melanoma	up	CCL4	0.02219345048069954				
465	Melanoma	up	RBFOX1	0.022189464420080185				
466	Melanoma	up	ATP8B4	0.021957656368613243				
467	Melanoma	up	CA3	0.021900419145822525				
468	Melanoma	up	S100G	0.021871991455554962				
469	Melanoma	up	COL6A1	0.02178305573761463				
470	Melanoma	up	GIMAP8	0.021681176498532295				
471	Melanoma	up	SNX16	0.021650126203894615				
472	Melanoma	up	AASS	0.021509496495127678				
473	Melanoma	up	APOBEC3G	0.021477308124303818				
474	Melanoma	up	GCNT1	0.021386651322245598				
475	Melanoma	up	LRRCC1	0.021378133445978165				
476	Melanoma	up	ZBTB38	0.021327169612050056				
477	Melanoma	up	DSPP	0.02127937600016594				
478	Melanoma	up	COLGALT2	0.02116480842232704				
479	Melanoma	up	TFAP2A	0.021162619814276695				
480	Melanoma	up	NRCAM	0.020944485440850258				
481	Melanoma	up	TMEM196	0.02086661197245121				
482	Melanoma	up	ZNF649	0.02083813212811947				
483	Melanoma	up	PLEK	0.020789001137018204				
484	Melanoma	up	KIT	0.020475024357438087				
485	Melanoma	up	NCAPG2	0.020229967311024666				
486	Melanoma	up	RIMBP3	0.020146233960986137				
487	Melanoma	up	F2R	0.019925445318222046				
488	Melanoma	up	EFHB	0.019810885190963745				
489	Melanoma	up	CATSPERB	0.019749067723751068				
490	Melanoma	up	ATAD5	0.01973569206893444				
491	Melanoma	up	JAKMIP2	0.01959403045475483				
492	Melanoma	up	HIST2H2AB	0.019534340128302574				
493	Melanoma	up	AXIN1	0.019528061151504517				
494	Melanoma	up	HIST1H1D	0.019482944160699844				
495	Melanoma	up	FAM81B	0.019162308424711227				
496	Melanoma	up	TNFRSF18	0.019110027700662613				
497	Melanoma	up	ACACA	0.01907467283308506				
498	Melanoma	up	TCN1	0.019052842631936073				
499	Melanoma	up	RPS26	0.018938349559903145				
500	Melanoma	up	RAB38	0.01884937845170498				
501	Melanoma	up	IGFBP7	0.018693985417485237				
502	Melanoma	up	CLEC2B	0.01865197718143463				
503	Melanoma	up	GIMAP6	0.0186091810464859				
504	Melanoma	up	SLC25A21	0.018570581451058388				
505	Melanoma	up	ARL13B	0.01852830871939659				
506	Melanoma	up	STK31	0.018430205062031746				
507	Melanoma	up	IL18	0.018421415239572525				
508	Melanoma	up	IQCF5	0.018416661769151688				
509	Melanoma	up	TMEM140	0.018407616764307022				
510	Melanoma	up	AUTS2	0.01834605261683464				
511	Melanoma	up	PHLDB2	0.018248174339532852				
512	Melanoma	up	CHRM5	0.018201356753706932				
513	Melanoma	up	CFAP53	0.01807018183171749				
514	Melanoma	up	TBC1D12	0.017989665269851685				
515	Melanoma	up	SYT5	0.017903124913573265				
516	Melanoma	up	CLU	0.01788763701915741				
517	Melanoma	up	CD63	0.017873700708150864				
518	Melanoma	up	MAPK1	0.01779678836464882				
519	Melanoma	up	KLHL6	0.017794406041502953				
520	Melanoma	up	ZNF610	0.017784953117370605				
521	Melanoma	up	B4GALT2	0.017746401950716972				
522	Melanoma	up	RGS17	0.017631523311138153				
523	Melanoma	up	CEP19	0.0175847876816988				
524	Melanoma	up	LRP12	0.017440130934119225				
525	Melanoma	up	LGSN	0.01734769716858864				
526	Melanoma	up	ITGAE	0.017341172322630882				
527	Melanoma	up	TEAD3	0.017320064827799797				
528	Melanoma	up	RABEP1	0.017301319167017937				
529	Melanoma	up	FCRL3	0.01725691184401512				
530	Melanoma	up	PIN4	0.017209768295288086				
531	Melanoma	up	NCS1	0.017194977030158043				
532	Melanoma	up	MGAT1	0.017168108373880386				
533	Melanoma	up	NEURL2	0.017057469114661217				
534	Melanoma	up	HSD17B1	0.01699294149875641				
535	Melanoma	up	GJD4	0.016992760822176933				
536	Melanoma	up	NREP	0.016923250630497932				
537	Melanoma	up	CST7	0.016903866082429886				
538	Melanoma	up	GFI1	0.016892235726118088				
539	Melanoma	up	NUB1	0.01679500751197338				
540	Melanoma	up	AJUBA	0.016762902960181236				
541	Melanoma	up	AMACR	0.016735544428229332				
542	Melanoma	up	PLAC8	0.016724813729524612				
543	Melanoma	up	ADCK1	0.016622211784124374				
544	Melanoma	up	C7orf31	0.016618458554148674				
545	Melanoma	up	GNGT1	0.01655031368136406				
546	Melanoma	up	FGFBP2	0.016530841588974				
547	Melanoma	up	TYROBP	0.016521785408258438				
548	Melanoma	up	C2orf44	0.01641913875937462				
549	Melanoma	up	SNCB	0.016379859298467636				
550	Melanoma	up	SLC22A4	0.01633642427623272				
551	Melanoma	up	PIGV	0.01630502939224243				
552	Melanoma	up	SCLT1	0.016304301097989082				
553	Melanoma	up	SULT1B1	0.016229862347245216				
554	Melanoma	up	EIF4EBP1	0.016168389469385147				
555	Melanoma	up	LBR	0.016014033928513527				
556	Melanoma	up	RAB19	0.015944086015224457				
557	Melanoma	up	CTNNAL1	0.015941685065627098				
558	Melanoma	up	APMAP	0.01588231697678566				
559	Melanoma	up	PIGX	0.01587763987481594				
560	Melanoma	up	DCAF17	0.015851063653826714				
561	Melanoma	up	TEX29	0.01581917516887188				
562	Melanoma	up	DCLRE1A	0.015737324953079224				
563	Melanoma	up	CYTH3	0.01568930596113205				
564	Melanoma	up	HOXD11	0.015486234799027443				
565	Melanoma	up	NINL	0.015474456362426281				
566	Melanoma	up	RASEF	0.015462960116565228				
567	Melanoma	up	FEZ1	0.015453596599400043				
568	Melanoma	up	MAPK8IP1	0.015411615371704102				
569	Melanoma	up	BBS5	0.015409561805427074				
570	Melanoma	up	ZNF467	0.015333996154367924				
571	Melanoma	up	DEFB126	0.01520898099988699				
572	Melanoma	up	INTS6	0.015162893570959568				
573	Melanoma	up	TDRP	0.015161306597292423				
574	Melanoma	up	AGBL4	0.01513922493904829				
575	Melanoma	up	DNPH1	0.015052681788802147				
576	Melanoma	up	NAP1L3	0.014988522045314312				
577	Melanoma	up	NUF2	0.014960735104978085				
578	Melanoma	up	MYH15	0.014960473403334618				
579	Melanoma	up	ZSWIM3	0.014949563890695572				
580	Melanoma	up	ST6GALNAC6	0.014921828173100948				
581	Melanoma	up	ZNF503	0.014844290912151337				
582	Melanoma	up	SCCPDH	0.014812893234193325				
583	Melanoma	up	GPR56	0.01477804034948349				
584	Melanoma	up	ZNF664	0.014768468216061592				
585	Melanoma	up	ILK	0.014760185964405537				
586	Melanoma	up	ZMAT5	0.01474283542484045				
587	Melanoma	up	SMUG1	0.014707568101584911				
588	Melanoma	up	EPHA4	0.014645890332758427				
589	Melanoma	up	NLRP8	0.014643684029579163				
590	Melanoma	up	CNTN4	0.014631952159106731				
591	Melanoma	up	RTKN	0.01462431252002716				
592	Melanoma	up	NTRK3	0.014601986855268478				
593	Melanoma	up	MUM1	0.014517421834170818				
594	Melanoma	up	SPG20	0.014473527669906616				
595	Melanoma	up	FERMT3	0.014471813105046749				
596	Melanoma	up	CXXC5	0.014462274499237537				
597	Melanoma	up	ANKRD1	0.01445331797003746				
598	Melanoma	up	ELP5	0.014424296095967293				
599	Melanoma	up	ITIH2	0.01424893643707037				
0	Melanoma	down	IFIT1	-0.20114049315452576				
1	Melanoma	down	LIMS1	-0.18424415588378906				
2	Melanoma	down	GPNMB	-0.18316851556301117				
3	Melanoma	down	UPF3B	-0.13668440282344818				
4	Melanoma	down	PAQR8	-0.11369355767965317				
5	Melanoma	down	CXCL10	-0.10245818644762039				
6	Melanoma	down	SNX27	-0.10211215168237686				
7	Melanoma	down	APOBEC3B	-0.08470644801855087				
8	Melanoma	down	SAMD9L	-0.08400660008192062				
9	Melanoma	down	OAS1	-0.08172475546598434				
10	Melanoma	down	MMP19	-0.08111903071403503				
11	Melanoma	down	OXR1	-0.07897933572530746				
12	Melanoma	down	MAP9	-0.0710611492395401				
13	Melanoma	down	IFI44L	-0.06970977783203125				
14	Melanoma	down	CDO1	-0.06725786626338959				
15	Melanoma	down	MX1	-0.06718030571937561				
16	Melanoma	down	RSAD2	-0.0664190724492073				
17	Melanoma	down	CMPK2	-0.06570084393024445				
18	Melanoma	down	CD36	-0.06367789208889008				
19	Melanoma	down	PLA2G7	-0.06314994394779205				
20	Melanoma	down	CETN3	-0.06206370145082474				
21	Melanoma	down	OAS3	-0.06146729737520218				
22	Melanoma	down	IFIT3	-0.0575227364897728				
23	Melanoma	down	TMEM51	-0.05370716750621796				
24	Melanoma	down	PARP9	-0.053006526082754135				
25	Melanoma	down	PLSCR1	-0.05293057858943939				
26	Melanoma	down	IFI44	-0.05248267203569412				
27	Melanoma	down	MON1B	-0.05226442590355873				
28	Melanoma	down	KCNA3	-0.05217917263507843				
29	Melanoma	down	MIB1	-0.051008082926273346				
30	Melanoma	down	FAM216A	-0.05057407170534134				
31	Melanoma	down	LAMP3	-0.05029860511422157				
32	Melanoma	down	CCL2	-0.05019385740160942				
33	Melanoma	down	CCDC88A	-0.049669746309518814				
34	Melanoma	down	DDX60	-0.049399878829717636				
35	Melanoma	down	SLC35E3	-0.04891864210367203				
36	Melanoma	down	LGALS2	-0.048731815069913864				
37	Melanoma	down	IL1RN	-0.048484936356544495				
38	Melanoma	down	DDX58	-0.04839065670967102				
39	Melanoma	down	FYB	-0.04772324115037918				
40	Melanoma	down	AQP9	-0.047644905745983124				
41	Melanoma	down	ARHGDIG	-0.04747047647833824				
42	Melanoma	down	ISG15	-0.0469808354973793				
43	Melanoma	down	CXorf21	-0.046004749834537506				
44	Melanoma	down	RTP4	-0.045070186257362366				
45	Melanoma	down	CD14	-0.04499657452106476				
46	Melanoma	down	ARSK	-0.04439083859324455				
47	Melanoma	down	MGLL	-0.04361724853515625				
48	Melanoma	down	SLCO2B1	-0.042961347848176956				
49	Melanoma	down	ZBP1	-0.04244670644402504				
50	Melanoma	down	SPATA13	-0.0423700325191021				
51	Melanoma	down	SPATS2L	-0.04164350405335426				
52	Melanoma	down	FAM118A	-0.04158454388380051				
53	Melanoma	down	LPGAT1	-0.040807291865348816				
54	Melanoma	down	FAM115A	-0.04039638862013817				
55	Melanoma	down	IFI30	-0.04010392352938652				
56	Melanoma	down	IFIT2	-0.039761245250701904				
57	Melanoma	down	IGSF6	-0.03940466418862343				
58	Melanoma	down	HERC5	-0.03929651156067848				
59	Melanoma	down	ITIH1	-0.038852740079164505				
60	Melanoma	down	PLGLB2	-0.03881038352847099				
61	Melanoma	down	HLX	-0.03877100348472595				
62	Melanoma	down	ZNF654	-0.03869270905852318				
63	Melanoma	down	MX2	-0.03853346034884453				
64	Melanoma	down	LILRB2	-0.0385112464427948				
65	Melanoma	down	GBP1	-0.03845202550292015				
66	Melanoma	down	GPR155	-0.03836934268474579				
67	Melanoma	down	CDK11B	-0.03805433586239815				
68	Melanoma	down	CXCL9	-0.03796509653329849				
69	Melanoma	down	ALDH7A1	-0.03781018778681755				
70	Melanoma	down	EDAR	-0.03775735944509506				
71	Melanoma	down	CYSLTR1	-0.03771482780575752				
72	Melanoma	down	TBL1X	-0.037657253444194794				
73	Melanoma	down	PRKAB2	-0.03735703229904175				
74	Melanoma	down	ZNF623	-0.036890361458063126				
75	Melanoma	down	ZNF248	-0.03662879392504692				
76	Melanoma	down	MAFB	-0.03649746626615524				
77	Melanoma	down	EMP1	-0.036223992705345154				
78	Melanoma	down	HCG4	-0.035973694175481796				
79	Melanoma	down	GFPT2	-0.03596345707774162				
80	Melanoma	down	USP18	-0.03579599782824516				
81	Melanoma	down	AP3D1	-0.03567070886492729				
82	Melanoma	down	TRIM14	-0.035546302795410156				
83	Melanoma	down	RNF19A	-0.03484407812356949				
84	Melanoma	down	KDM4A	-0.03479183465242386				
85	Melanoma	down	MLEC	-0.03477706387639046				
86	Melanoma	down	C2orf44	-0.034752264618873596				
87	Melanoma	down	LINC00260	-0.03474663570523262				
88	Melanoma	down	MNDA	-0.03439716622233391				
89	Melanoma	down	BOC	-0.03401995450258255				
90	Melanoma	down	TRMT10B	-0.03395498916506767				
91	Melanoma	down	RC3H1	-0.03349492326378822				
92	Melanoma	down	BBS10	-0.033426251262426376				
93	Melanoma	down	RBM47	-0.03332766145467758				
94	Melanoma	down	FAF2	-0.0331418551504612				
95	Melanoma	down	PSPHP1	-0.033014681190252304				
96	Melanoma	down	HOMEZ	-0.032777003943920135				
97	Melanoma	down	IFIH1	-0.03245178237557411				
98	Melanoma	down	CXCL11	-0.032352399080991745				
99	Melanoma	down	ALDH8A1	-0.032085951417684555				
100	Melanoma	down	TMX4	-0.031989213079214096				
101	Melanoma	down	MDGA1	-0.031804729253053665				
102	Melanoma	down	TBL1Y	-0.031804561614990234				
103	Melanoma	down	STAT1	-0.03177640214562416				
104	Melanoma	down	BRWD3	-0.03161948174238205				
105	Melanoma	down	CD68	-0.03145063295960426				
106	Melanoma	down	AGO3	-0.03141411766409874				
107	Melanoma	down	MS4A4A	-0.031403619796037674				
108	Melanoma	down	THAP6	-0.03121071867644787				
109	Melanoma	down	SLC16A7	-0.031004443764686584				
110	Melanoma	down	ZNF415	-0.03093751147389412				
111	Melanoma	down	SPDYE1	-0.030885422602295876				
112	Melanoma	down	CXXC4	-0.03065105527639389				
113	Melanoma	down	IFI27	-0.030201787129044533				
114	Melanoma	down	SLFN13	-0.030195562168955803				
115	Melanoma	down	KRAS	-0.030189618468284607				
116	Melanoma	down	ZEB1	-0.030047252774238586				
117	Melanoma	down	ZNF568	-0.02954990044236183				
118	Melanoma	down	GIMAP8	-0.029311079531908035				
119	Melanoma	down	SMG1	-0.02927606739103794				
120	Melanoma	down	BDP1	-0.029219061136245728				
121	Melanoma	down	DAGLA	-0.028208943083882332				
122	Melanoma	down	C15orf48	-0.027928384020924568				
123	Melanoma	down	HS3ST1	-0.027927735820412636				
124	Melanoma	down	EIF2AK2	-0.027894962579011917				
125	Melanoma	down	CYP1B1	-0.02780924364924431				
126	Melanoma	down	MIS18BP1	-0.027805043384432793				
127	Melanoma	down	SLC22A1	-0.02776569314301014				
128	Melanoma	down	PMS1	-0.027741240337491035				
129	Melanoma	down	PLBD1	-0.027709484100341797				
130	Melanoma	down	ENO1	-0.027662383392453194				
131	Melanoma	down	SAMD9	-0.027622828260064125				
132	Melanoma	down	PMP22	-0.027522342279553413				
133	Melanoma	down	FAM198B	-0.027393201366066933				
134	Melanoma	down	DDX17	-0.027261586859822273				
135	Melanoma	down	ZNF124	-0.027250215411186218				
136	Melanoma	down	XAF1	-0.02713785506784916				
137	Melanoma	down	WDR5B	-0.02689465321600437				
138	Melanoma	down	SCLT1	-0.026616845279932022				
139	Melanoma	down	HNMT	-0.02657562680542469				
140	Melanoma	down	PA2G4	-0.02632179670035839				
141	Melanoma	down	GIMAP4	-0.026217274367809296				
142	Melanoma	down	TGFBI	-0.02612326480448246				
143	Melanoma	down	EXOSC5	-0.026028087362647057				
144	Melanoma	down	FAM200A	-0.02590595930814743				
145	Melanoma	down	KANK1	-0.025750523433089256				
146	Melanoma	down	PNISR	-0.025334432721138				
147	Melanoma	down	FAM172A	-0.025132322683930397				
148	Melanoma	down	NCOA3	-0.02506999485194683				
149	Melanoma	down	CPM	-0.02495327778160572				
150	Melanoma	down	ADAP2	-0.02467023767530918				
151	Melanoma	down	SNRNP48	-0.024613026529550552				
152	Melanoma	down	NPCDR1	-0.024601949378848076				
153	Melanoma	down	CLEC4E	-0.02456466667354107				
154	Melanoma	down	CEP290	-0.024416904896497726				
155	Melanoma	down	PRRC1	-0.024319175630807877				
156	Melanoma	down	ZNF234	-0.02427547425031662				
157	Melanoma	down	VASP	-0.02425435744225979				
158	Melanoma	down	ZNF658	-0.0241513941437006				
159	Melanoma	down	GFOD2	-0.02407950907945633				
160	Melanoma	down	MKKS	-0.02401229552924633				
161	Melanoma	down	SMAD5	-0.023932138457894325				
162	Melanoma	down	ZFYVE9	-0.023910077288746834				
163	Melanoma	down	CSF1R	-0.02385248802602291				
164	Melanoma	down	BOD1L1	-0.02371344529092312				
165	Melanoma	down	OASL	-0.023699859157204628				
166	Melanoma	down	TRIM50	-0.02364230342209339				
167	Melanoma	down	JRKL	-0.02347519062459469				
168	Melanoma	down	TNFSF10	-0.023403679952025414				
169	Melanoma	down	KCNMB4	-0.02335270680487156				
170	Melanoma	down	ADAMDEC1	-0.02333110198378563				
171	Melanoma	down	WDR66	-0.02329563908278942				
172	Melanoma	down	DNAJB2	-0.02322392910718918				
173	Melanoma	down	ZNF441	-0.023096419870853424				
174	Melanoma	down	SLC18A3	-0.022787457332015038				
175	Melanoma	down	ZNF420	-0.022681500762701035				
176	Melanoma	down	TSPAN5	-0.022641966119408607				
177	Melanoma	down	DHX58	-0.02263086475431919				
178	Melanoma	down	TRIM21	-0.022559061646461487				
179	Melanoma	down	MMP21	-0.02250785194337368				
180	Melanoma	down	MTPN	-0.022379780188202858				
181	Melanoma	down	ACTN3	-0.022364139556884766				
182	Melanoma	down	PRSS55	-0.02225993014872074				
183	Melanoma	down	PLEKHB1	-0.022259913384914398				
184	Melanoma	down	NFE2L3	-0.022251134738326073				
185	Melanoma	down	GATM	-0.02217199094593525				
186	Melanoma	down	PLCB3	-0.02207193151116371				
187	Melanoma	down	GRAMD1C	-0.022068725898861885				
188	Melanoma	down	SMARCAL1	-0.02206597663462162				
189	Melanoma	down	HELB	-0.021957995370030403				
190	Melanoma	down	KLF13	-0.021916594356298447				
191	Melanoma	down	KCNK6	-0.02185947820544243				
192	Melanoma	down	SERPING1	-0.02171482890844345				
193	Melanoma	down	REV1	-0.02161983586847782				
194	Melanoma	down	BICD1	-0.021545348688960075				
195	Melanoma	down	ZNF404	-0.021491272374987602				
196	Melanoma	down	UBE2G2	-0.02146315947175026				
197	Melanoma	down	EPHA4	-0.02144606225192547				
198	Melanoma	down	HCK	-0.02134665660560131				
199	Melanoma	down	FAM60A	-0.02132284827530384				
200	Melanoma	down	TBC1D8B	-0.021309539675712585				
201	Melanoma	down	IER3	-0.021269511431455612				
202	Melanoma	down	SYNC	-0.021243959665298462				
203	Melanoma	down	RSRP1	-0.021231254562735558				
204	Melanoma	down	C5AR1	-0.021182559430599213				
205	Melanoma	down	TGOLN2	-0.021158579736948013				
206	Melanoma	down	VRK3	-0.021133508533239365				
207	Melanoma	down	ALDH2	-0.02099105343222618				
208	Melanoma	down	HPS5	-0.02097313292324543				
209	Melanoma	down	SCAF4	-0.020947221666574478				
210	Melanoma	down	TIGD7	-0.020887669175863266				
211	Melanoma	down	ZCCHC17	-0.02085532248020172				
212	Melanoma	down	SP110	-0.02079639583826065				
213	Melanoma	down	LHFPL2	-0.020598964765667915				
214	Melanoma	down	APOBEC3A	-0.020581532269716263				
215	Melanoma	down	ASB9	-0.02055671438574791				
216	Melanoma	down	CISH	-0.02051262930035591				
217	Melanoma	down	PDGFC	-0.02050790749490261				
218	Melanoma	down	GPATCH11	-0.02043459750711918				
219	Melanoma	down	TYMP	-0.020427966490387917				
220	Melanoma	down	SCYL1	-0.020375926047563553				
221	Melanoma	down	TBCD	-0.02034749835729599				
222	Melanoma	down	SLFN5	-0.020055752247571945				
223	Melanoma	down	NMNAT1	-0.020042628049850464				
224	Melanoma	down	DCAF16	-0.020005930215120316				
225	Melanoma	down	SLC35B3	-0.019928930327296257				
226	Melanoma	down	FGL2	-0.019920671358704567				
227	Melanoma	down	CYB561	-0.019880810752511024				
228	Melanoma	down	PLEKHS1	-0.019877171143889427				
229	Melanoma	down	MILR1	-0.01971994899213314				
230	Melanoma	down	CSPP1	-0.01971452683210373				
231	Melanoma	down	PDP1	-0.019646963104605675				
232	Melanoma	down	CNST	-0.019637124612927437				
233	Melanoma	down	TRIM22	-0.01963634043931961				
234	Melanoma	down	TMEM81	-0.019630834460258484				
